,collection_geoloc_x,collection_geoloc_y,collect_from,delivery_geoloc_x,delivery_geoloc_y,deliver_by,load_Size
122,-2.148702700000058,57.068941,Sat Aug 20 2016 08:00:00 GMT+0100,-2.0829927921295166,57.14157764477307,Sat Aug 20 2016 17:00:00 GMT+0100,0.065217391
123,-2.148702700000058,57.068941,Sat Aug 20 2016 08:00:00 GMT+0100,-2.0829927921295166,57.14157764477307,Sat Aug 20 2016 17:00:00 GMT+0100,0.065217391
124,-2.148702700000058,57.068941,Sat Aug 20 2016 08:00:00 GMT+0100,-2.0829927921295166,57.14157764477307,Sat Aug 20 2016 17:00:00 GMT+0100,0.065217391
125,-2.148702700000058,57.068941,Sat Aug 20 2016 08:00:00 GMT+0100,-2.0829927921295166,57.14157764477307,Sat Aug 20 2016 17:00:00 GMT+0100,0.065217391
126,-2.148702700000058,57.068941,Sat Aug 20 2016 08:00:00 GMT+0100,-2.0829927921295166,57.14157764477307,Sat Aug 20 2016 17:00:00 GMT+0100,0.065217391
127,-2.148702700000058,57.068941,Sat Aug 20 2016 08:00:00 GMT+0100,-2.0829927921295166,57.14157764477307,Sat Aug 20 2016 17:00:00 GMT+0100,0.065217391
128,-2.148702700000058,57.068941,Sat Aug 20 2016 08:00:00 GMT+0100,-2.0829927921295166,57.14157764477307,Sat Aug 20 2016 17:00:00 GMT+0100,0.065217391
129,-2.148702700000058,57.068941,Sat Aug 20 2016 08:00:00 GMT+0100,-2.0829927921295166,57.14157764477307,Sat Aug 20 2016 17:00:00 GMT+0100,0.065217391
130,-2.148702700000058,57.068941,Sat Aug 20 2016 08:00:00 GMT+0100,-2.0829927921295166,57.14157764477307,Sat Aug 20 2016 17:00:00 GMT+0100,0.065217391
131,-2.148702700000058,57.068941,Sat Aug 20 2016 08:00:00 GMT+0100,-2.0829927921295166,57.14157764477307,Sat Aug 20 2016 17:00:00 GMT+0100,0.065217391
132,-2.148702700000058,57.068941,Sat Aug 20 2016 08:00:00 GMT+0100,-2.0829927921295166,57.14157764477307,Sat Aug 20 2016 17:00:00 GMT+0100,0.065217391
133,-2.148702700000058,57.068941,Sat Aug 20 2016 08:00:00 GMT+0100,-2.0829927921295166,57.14157764477307,Sat Aug 20 2016 17:00:00 GMT+0100,0.065217391
134,-2.148702700000058,57.068941,Sat Aug 20 2016 08:00:00 GMT+0100,-2.0829927921295166,57.14157764477307,Sat Aug 20 2016 17:00:00 GMT+0100,0.065217391
135,-2.148702700000058,57.068941,Sat Aug 20 2016 08:00:00 GMT+0100,-2.0829927921295166,57.14157764477307,Sat Aug 20 2016 17:00:00 GMT+0100,0.065217391
136,-2.148702700000058,57.068941,Sat Aug 20 2016 08:00:00 GMT+0100,-2.0829927921295166,57.14157764477307,Sat Aug 20 2016 17:00:00 GMT+0100,0.065217391
137,-2.148702700000058,57.068941,Sat Aug 20 2016 08:00:00 GMT+0100,-2.0829927921295166,57.14157764477307,Sat Aug 20 2016 17:00:00 GMT+0100,0.065217391
138,-2.148702700000058,57.068941,Sat Aug 20 2016 08:00:00 GMT+0100,-2.0829927921295166,57.14157764477307,Sat Aug 20 2016 17:00:00 GMT+0100,0.065217391
139,-2.148702700000058,57.068941,Sat Aug 20 2016 08:00:00 GMT+0100,-2.0829927921295166,57.14157764477307,Sat Aug 20 2016 17:00:00 GMT+0100,0.065217391
140,-2.148702700000058,57.068941,Sat Aug 20 2016 08:00:00 GMT+0100,-2.0829927921295166,57.14157764477307,Sat Aug 20 2016 17:00:00 GMT+0100,0.065217391
141,-2.148702700000058,57.068941,Sat Aug 20 2016 08:00:00 GMT+0100,-2.0829927921295166,57.14157764477307,Sat Aug 20 2016 17:00:00 GMT+0100,0.065217391
142,-2.148702700000058,57.068941,Sat Aug 20 2016 08:00:00 GMT+0100,-2.0829927921295166,57.14157764477307,Sat Aug 20 2016 17:00:00 GMT+0100,0.065217391
143,-2.148702700000058,57.068941,Sat Aug 20 2016 08:00:00 GMT+0100,-2.0829927921295166,57.14157764477307,Sat Aug 20 2016 17:00:00 GMT+0100,0.065217391
144,-2.148702700000058,57.068941,Sat Aug 20 2016 08:00:00 GMT+0100,-2.0829927921295166,57.14157764477307,Sat Aug 20 2016 17:00:00 GMT+0100,0.065217391
145,-2.148702700000058,57.068941,Sat Aug 20 2016 08:00:00 GMT+0100,-2.0829927921295166,57.14157764477307,Sat Aug 20 2016 17:00:00 GMT+0100,0.065217391
146,-2.148702700000058,57.068941,Sat Aug 20 2016 08:00:00 GMT+0100,-2.0829927921295166,57.14157764477307,Sat Aug 20 2016 17:00:00 GMT+0100,0.065217391
147,-2.148702700000058,57.068941,Sat Aug 20 2016 08:00:00 GMT+0100,-2.0829927921295166,57.14157764477307,Sat Aug 20 2016 17:00:00 GMT+0100,0.065217391
148,-2.148702700000058,57.068941,Sat Aug 20 2016 08:00:00 GMT+0100,-2.0829927921295166,57.14157764477307,Sat Aug 20 2016 17:00:00 GMT+0100,0.065217391
149,-2.148702700000058,57.068941,Sat Aug 20 2016 08:00:00 GMT+0100,-2.0829927921295166,57.14157764477307,Sat Aug 20 2016 17:00:00 GMT+0100,0.065217391
