collection_geoloc,collect_from,delivery_geoloc,deliver_by,job_id,list_of_vehicle_type,nb_of_vehicle,nb_of_items_on_job,no_of_Artics,load_Size,no_of_vehicles_notArtic,abilities
"-2.148702700000058,57.068941",Sat Aug 20 2016 08:00:00 GMT+0100,"-2.0829927921295166,57.14157764477307",Sat Aug 20 2016 17:00:00 GMT+0100,1000976,Artic # Artic # Artic,3,46,3,0.065217391,0,
"-2.148702700000058,57.068941",Sat Aug 20 2016 08:00:00 GMT+0100,"-2.0829927921295166,57.14157764477307",Sat Aug 20 2016 17:00:00 GMT+0100,1000976,Artic # Artic # Artic,3,46,3,0.065217391,0,
"-2.148702700000058,57.068941",Sat Aug 20 2016 08:00:00 GMT+0100,"-2.0829927921295166,57.14157764477307",Sat Aug 20 2016 17:00:00 GMT+0100,1000976,Artic # Artic # Artic,3,46,3,0.065217391,0,
"-2.148702700000058,57.068941",Sat Aug 20 2016 08:00:00 GMT+0100,"-2.0829927921295166,57.14157764477307",Sat Aug 20 2016 17:00:00 GMT+0100,1000976,Artic # Artic # Artic,3,46,3,0.065217391,0,
"-2.148702700000058,57.068941",Sat Aug 20 2016 08:00:00 GMT+0100,"-2.0829927921295166,57.14157764477307",Sat Aug 20 2016 17:00:00 GMT+0100,1000976,Artic # Artic # Artic,3,46,3,0.065217391,0,
"-2.148702700000058,57.068941",Sat Aug 20 2016 08:00:00 GMT+0100,"-2.0829927921295166,57.14157764477307",Sat Aug 20 2016 17:00:00 GMT+0100,1000976,Artic # Artic # Artic,3,46,3,0.065217391,0,
"-2.148702700000058,57.068941",Sat Aug 20 2016 08:00:00 GMT+0100,"-2.0829927921295166,57.14157764477307",Sat Aug 20 2016 17:00:00 GMT+0100,1000976,Artic # Artic # Artic,3,46,3,0.065217391,0,
"-2.148702700000058,57.068941",Sat Aug 20 2016 08:00:00 GMT+0100,"-2.0829927921295166,57.14157764477307",Sat Aug 20 2016 17:00:00 GMT+0100,1000976,Artic # Artic # Artic,3,46,3,0.065217391,0,
"-2.148702700000058,57.068941",Sat Aug 20 2016 08:00:00 GMT+0100,"-2.0829927921295166,57.14157764477307",Sat Aug 20 2016 17:00:00 GMT+0100,1000976,Artic # Artic # Artic,3,46,3,0.065217391,0,
"-2.148702700000058,57.068941",Sat Aug 20 2016 08:00:00 GMT+0100,"-2.0829927921295166,57.14157764477307",Sat Aug 20 2016 17:00:00 GMT+0100,1000976,Artic # Artic # Artic,3,46,3,0.065217391,0,
"-2.148702700000058,57.068941",Sat Aug 20 2016 08:00:00 GMT+0100,"-2.0829927921295166,57.14157764477307",Sat Aug 20 2016 17:00:00 GMT+0100,1000976,Artic # Artic # Artic,3,46,3,0.065217391,0,
"-2.148702700000058,57.068941",Sat Aug 20 2016 08:00:00 GMT+0100,"-2.0829927921295166,57.14157764477307",Sat Aug 20 2016 17:00:00 GMT+0100,1000976,Artic # Artic # Artic,3,46,3,0.065217391,0,
"-2.148702700000058,57.068941",Sat Aug 20 2016 08:00:00 GMT+0100,"-2.0829927921295166,57.14157764477307",Sat Aug 20 2016 17:00:00 GMT+0100,1000976,Artic # Artic # Artic,3,46,3,0.065217391,0,
"-2.148702700000058,57.068941",Sat Aug 20 2016 08:00:00 GMT+0100,"-2.0829927921295166,57.14157764477307",Sat Aug 20 2016 17:00:00 GMT+0100,1000976,Artic # Artic # Artic,3,46,3,0.065217391,0,
"-2.148702700000058,57.068941",Sat Aug 20 2016 08:00:00 GMT+0100,"-2.0829927921295166,57.14157764477307",Sat Aug 20 2016 17:00:00 GMT+0100,1000976,Artic # Artic # Artic,3,46,3,0.065217391,0,
"-2.148702700000058,57.068941",Sat Aug 20 2016 08:00:00 GMT+0100,"-2.0829927921295166,57.14157764477307",Sat Aug 20 2016 17:00:00 GMT+0100,1000976,Artic # Artic # Artic,3,46,3,0.065217391,0,
"-2.148702700000058,57.068941",Sat Aug 20 2016 08:00:00 GMT+0100,"-2.0829927921295166,57.14157764477307",Sat Aug 20 2016 17:00:00 GMT+0100,1000976,Artic # Artic # Artic,3,46,3,0.065217391,0,
"-2.148702700000058,57.068941",Sat Aug 20 2016 08:00:00 GMT+0100,"-2.0829927921295166,57.14157764477307",Sat Aug 20 2016 17:00:00 GMT+0100,1000976,Artic # Artic # Artic,3,46,3,0.065217391,0,
"-2.148702700000058,57.068941",Sat Aug 20 2016 08:00:00 GMT+0100,"-2.0829927921295166,57.14157764477307",Sat Aug 20 2016 17:00:00 GMT+0100,1000976,Artic # Artic # Artic,3,46,3,0.065217391,0,
"-2.148702700000058,57.068941",Sat Aug 20 2016 08:00:00 GMT+0100,"-2.0829927921295166,57.14157764477307",Sat Aug 20 2016 17:00:00 GMT+0100,1000976,Artic # Artic # Artic,3,46,3,0.065217391,0,
"-2.148702700000058,57.068941",Sat Aug 20 2016 08:00:00 GMT+0100,"-2.0829927921295166,57.14157764477307",Sat Aug 20 2016 17:00:00 GMT+0100,1000976,Artic # Artic # Artic,3,46,3,0.065217391,0,
"-2.148702700000058,57.068941",Sat Aug 20 2016 08:00:00 GMT+0100,"-2.0829927921295166,57.14157764477307",Sat Aug 20 2016 17:00:00 GMT+0100,1000976,Artic # Artic # Artic,3,46,3,0.065217391,0,
"-2.148702700000058,57.068941",Sat Aug 20 2016 08:00:00 GMT+0100,"-2.0829927921295166,57.14157764477307",Sat Aug 20 2016 17:00:00 GMT+0100,1000976,Artic # Artic # Artic,3,46,3,0.065217391,0,
"-2.148702700000058,57.068941",Sat Aug 20 2016 08:00:00 GMT+0100,"-2.0829927921295166,57.14157764477307",Sat Aug 20 2016 17:00:00 GMT+0100,1000976,Artic # Artic # Artic,3,46,3,0.065217391,0,
"-2.148702700000058,57.068941",Sat Aug 20 2016 08:00:00 GMT+0100,"-2.0829927921295166,57.14157764477307",Sat Aug 20 2016 17:00:00 GMT+0100,1000976,Artic # Artic # Artic,3,46,3,0.065217391,0,
"-2.148702700000058,57.068941",Sat Aug 20 2016 08:00:00 GMT+0100,"-2.0829927921295166,57.14157764477307",Sat Aug 20 2016 17:00:00 GMT+0100,1000976,Artic # Artic # Artic,3,46,3,0.065217391,0,
"-2.148702700000058,57.068941",Sat Aug 20 2016 08:00:00 GMT+0100,"-2.0829927921295166,57.14157764477307",Sat Aug 20 2016 17:00:00 GMT+0100,1000976,Artic # Artic # Artic,3,46,3,0.065217391,0,
"-2.148702700000058,57.068941",Sat Aug 20 2016 08:00:00 GMT+0100,"-2.0829927921295166,57.14157764477307",Sat Aug 20 2016 17:00:00 GMT+0100,1000976,Artic # Artic # Artic,3,46,3,0.065217391,0,
"-2.148702700000058,57.068941",Sat Aug 20 2016 08:00:00 GMT+0100,"-2.0829927921295166,57.14157764477307",Sat Aug 20 2016 17:00:00 GMT+0100,1000976,Artic # Artic # Artic,3,46,3,0.065217391,0,
"-2.148702700000058,57.068941",Sat Aug 20 2016 08:00:00 GMT+0100,"-2.0829927921295166,57.14157764477307",Sat Aug 20 2016 17:00:00 GMT+0100,1000976,Artic # Artic # Artic,3,46,3,0.065217391,0,
"-2.148702700000058,57.068941",Sat Aug 20 2016 08:00:00 GMT+0100,"-2.0829927921295166,57.14157764477307",Sat Aug 20 2016 17:00:00 GMT+0100,1000976,Artic # Artic # Artic,3,46,3,0.065217391,0,
"-2.148702700000058,57.068941",Sat Aug 20 2016 08:00:00 GMT+0100,"-2.0829927921295166,57.14157764477307",Sat Aug 20 2016 17:00:00 GMT+0100,1000976,Artic # Artic # Artic,3,46,3,0.065217391,0,
"-2.148702700000058,57.068941",Sat Aug 20 2016 08:00:00 GMT+0100,"-2.0829927921295166,57.14157764477307",Sat Aug 20 2016 17:00:00 GMT+0100,1000976,Artic # Artic # Artic,3,46,3,0.065217391,0,
"-2.148702700000058,57.068941",Sat Aug 20 2016 08:00:00 GMT+0100,"-2.0829927921295166,57.14157764477307",Sat Aug 20 2016 17:00:00 GMT+0100,1000976,Artic # Artic # Artic,3,46,3,0.065217391,0,
"-2.148702700000058,57.068941",Sat Aug 20 2016 08:00:00 GMT+0100,"-2.0829927921295166,57.14157764477307",Sat Aug 20 2016 17:00:00 GMT+0100,1000976,Artic # Artic # Artic,3,46,3,0.065217391,0,
"-2.148702700000058,57.068941",Sat Aug 20 2016 08:00:00 GMT+0100,"-2.0829927921295166,57.14157764477307",Sat Aug 20 2016 17:00:00 GMT+0100,1000976,Artic # Artic # Artic,3,46,3,0.065217391,0,
"-2.148702700000058,57.068941",Sat Aug 20 2016 08:00:00 GMT+0100,"-2.0829927921295166,57.14157764477307",Sat Aug 20 2016 17:00:00 GMT+0100,1000976,Artic # Artic # Artic,3,46,3,0.065217391,0,
"-2.148702700000058,57.068941",Sat Aug 20 2016 08:00:00 GMT+0100,"-2.0829927921295166,57.14157764477307",Sat Aug 20 2016 17:00:00 GMT+0100,1000976,Artic # Artic # Artic,3,46,3,0.065217391,0,
"-2.148702700000058,57.068941",Sat Aug 20 2016 08:00:00 GMT+0100,"-2.0829927921295166,57.14157764477307",Sat Aug 20 2016 17:00:00 GMT+0100,1000976,Artic # Artic # Artic,3,46,3,0.065217391,0,
"-2.148702700000058,57.068941",Sat Aug 20 2016 08:00:00 GMT+0100,"-2.0829927921295166,57.14157764477307",Sat Aug 20 2016 17:00:00 GMT+0100,1000976,Artic # Artic # Artic,3,46,3,0.065217391,0,
"-2.148702700000058,57.068941",Sat Aug 20 2016 08:00:00 GMT+0100,"-2.0829927921295166,57.14157764477307",Sat Aug 20 2016 17:00:00 GMT+0100,1000976,Artic # Artic # Artic,3,46,3,0.065217391,0,
"-2.148702700000058,57.068941",Sat Aug 20 2016 08:00:00 GMT+0100,"-2.0829927921295166,57.14157764477307",Sat Aug 20 2016 17:00:00 GMT+0100,1000976,Artic # Artic # Artic,3,46,3,0.065217391,0,
"-2.148702700000058,57.068941",Sat Aug 20 2016 08:00:00 GMT+0100,"-2.0829927921295166,57.14157764477307",Sat Aug 20 2016 17:00:00 GMT+0100,1000976,Artic # Artic # Artic,3,46,3,0.065217391,0,
"-2.148702700000058,57.068941",Sat Aug 20 2016 08:00:00 GMT+0100,"-2.0829927921295166,57.14157764477307",Sat Aug 20 2016 17:00:00 GMT+0100,1000976,Artic # Artic # Artic,3,46,3,0.065217391,0,
"-2.148702700000058,57.068941",Sat Aug 20 2016 08:00:00 GMT+0100,"-2.0829927921295166,57.14157764477307",Sat Aug 20 2016 17:00:00 GMT+0100,1000976,Artic # Artic # Artic,3,46,3,0.065217391,0,
"-2.148702700000058,57.068941",Sat Aug 20 2016 08:00:00 GMT+0100,"-2.0829927921295166,57.14157764477307",Sat Aug 20 2016 17:00:00 GMT+0100,1000976,Artic # Artic # Artic,3,46,3,0.065217391,0,
"-2.197400499999958,57.2102792",Sat Aug 20 2016 08:00:00 GMT+0100,"-2.0829927921295166,57.14157764477307",Sat Aug 20 2016 17:00:00 GMT+0100,1000982,Artic # Artic # Artic,3,13,3,0.230769231,0,
"-2.197400499999958,57.2102792",Sat Aug 20 2016 08:00:00 GMT+0100,"-2.0829927921295166,57.14157764477307",Sat Aug 20 2016 17:00:00 GMT+0100,1000982,Artic # Artic # Artic,3,13,3,0.230769231,0,
"-2.197400499999958,57.2102792",Sat Aug 20 2016 08:00:00 GMT+0100,"-2.0829927921295166,57.14157764477307",Sat Aug 20 2016 17:00:00 GMT+0100,1000982,Artic # Artic # Artic,3,13,3,0.230769231,0,
"-2.197400499999958,57.2102792",Sat Aug 20 2016 08:00:00 GMT+0100,"-2.0829927921295166,57.14157764477307",Sat Aug 20 2016 17:00:00 GMT+0100,1000982,Artic # Artic # Artic,3,13,3,0.230769231,0,
"-2.197400499999958,57.2102792",Sat Aug 20 2016 08:00:00 GMT+0100,"-2.0829927921295166,57.14157764477307",Sat Aug 20 2016 17:00:00 GMT+0100,1000982,Artic # Artic # Artic,3,13,3,0.230769231,0,
"-2.197400499999958,57.2102792",Sat Aug 20 2016 08:00:00 GMT+0100,"-2.0829927921295166,57.14157764477307",Sat Aug 20 2016 17:00:00 GMT+0100,1000982,Artic # Artic # Artic,3,13,3,0.230769231,0,
"-2.197400499999958,57.2102792",Sat Aug 20 2016 08:00:00 GMT+0100,"-2.0829927921295166,57.14157764477307",Sat Aug 20 2016 17:00:00 GMT+0100,1000982,Artic # Artic # Artic,3,13,3,0.230769231,0,
"-2.197400499999958,57.2102792",Sat Aug 20 2016 08:00:00 GMT+0100,"-2.0829927921295166,57.14157764477307",Sat Aug 20 2016 17:00:00 GMT+0100,1000982,Artic # Artic # Artic,3,13,3,0.230769231,0,
"-2.197400499999958,57.2102792",Sat Aug 20 2016 08:00:00 GMT+0100,"-2.0829927921295166,57.14157764477307",Sat Aug 20 2016 17:00:00 GMT+0100,1000982,Artic # Artic # Artic,3,13,3,0.230769231,0,
"-2.197400499999958,57.2102792",Sat Aug 20 2016 08:00:00 GMT+0100,"-2.0829927921295166,57.14157764477307",Sat Aug 20 2016 17:00:00 GMT+0100,1000982,Artic # Artic # Artic,3,13,3,0.230769231,0,
"-2.197400499999958,57.2102792",Sat Aug 20 2016 08:00:00 GMT+0100,"-2.0829927921295166,57.14157764477307",Sat Aug 20 2016 17:00:00 GMT+0100,1000982,Artic # Artic # Artic,3,13,3,0.230769231,0,
"-2.197400499999958,57.2102792",Sat Aug 20 2016 08:00:00 GMT+0100,"-2.0829927921295166,57.14157764477307",Sat Aug 20 2016 17:00:00 GMT+0100,1000982,Artic # Artic # Artic,3,13,3,0.230769231,0,
"-2.197400499999958,57.2102792",Sat Aug 20 2016 08:00:00 GMT+0100,"-2.0829927921295166,57.14157764477307",Sat Aug 20 2016 17:00:00 GMT+0100,1000982,Artic # Artic # Artic,3,13,3,0.230769231,0,
"-2.081920099999934,57.1141029",Sat Aug 20 2016 08:00:00 GMT+0100,"-2.0829927921295166,57.14157764477307",Sat Aug 20 2016 17:00:00 GMT+0100,1000986,Artic,1,2,1,0.5,0,
"-2.081920099999934,57.1141029",Sat Aug 20 2016 08:00:00 GMT+0100,"-2.0829927921295166,57.14157764477307",Sat Aug 20 2016 17:00:00 GMT+0100,1000986,Artic,1,2,1,0.5,0,
"-2.197400499999958,57.2102792",Sat Aug 20 2016 08:00:00 GMT+0100,"-2.0829927921295166,57.14157764477307",Sat Aug 20 2016 17:00:00 GMT+0100,1000982,Artic # Artic # Artic,3,13,3,0.230769231,0,
"-2.197400499999958,57.2102792",Sat Aug 20 2016 08:00:00 GMT+0100,"-2.0829927921295166,57.14157764477307",Sat Aug 20 2016 17:00:00 GMT+0100,1000982,Artic # Artic # Artic,3,13,3,0.230769231,0,
"-2.197400499999958,57.2102792",Sat Aug 20 2016 08:00:00 GMT+0100,"-2.0829927921295166,57.14157764477307",Sat Aug 20 2016 17:00:00 GMT+0100,1000982,Artic # Artic # Artic,3,13,3,0.230769231,0,
"-2.197400499999958,57.2102792",Sat Aug 20 2016 08:00:00 GMT+0100,"-2.0829927921295166,57.14157764477307",Sat Aug 20 2016 17:00:00 GMT+0100,1000982,Artic # Artic # Artic,3,13,3,0.230769231,0,
"-2.197400499999958,57.2102792",Sat Aug 20 2016 08:00:00 GMT+0100,"-2.0829927921295166,57.14157764477307",Sat Aug 20 2016 17:00:00 GMT+0100,1000982,Artic # Artic # Artic,3,13,3,0.230769231,0,
"-2.197400499999958,57.2102792",Sat Aug 20 2016 08:00:00 GMT+0100,"-2.0829927921295166,57.14157764477307",Sat Aug 20 2016 17:00:00 GMT+0100,1000982,Artic # Artic # Artic,3,13,3,0.230769231,0,
"-2.197400499999958,57.2102792",Sat Aug 20 2016 08:00:00 GMT+0100,"-2.0829927921295166,57.14157764477307",Sat Aug 20 2016 17:00:00 GMT+0100,1000982,Artic # Artic # Artic,3,13,3,0.230769231,0,
"-2.197400499999958,57.2102792",Sat Aug 20 2016 08:00:00 GMT+0100,"-2.0829927921295166,57.14157764477307",Sat Aug 20 2016 17:00:00 GMT+0100,1000982,Artic # Artic # Artic,3,13,3,0.230769231,0,
"-2.197400499999958,57.2102792",Sat Aug 20 2016 08:00:00 GMT+0100,"-2.0829927921295166,57.14157764477307",Sat Aug 20 2016 17:00:00 GMT+0100,1000982,Artic # Artic # Artic,3,13,3,0.230769231,0,
"-2.197400499999958,57.2102792",Sat Aug 20 2016 08:00:00 GMT+0100,"-2.0829927921295166,57.14157764477307",Sat Aug 20 2016 17:00:00 GMT+0100,1000982,Artic # Artic # Artic,3,13,3,0.230769231,0,
"-2.197400499999958,57.2102792",Sat Aug 20 2016 08:00:00 GMT+0100,"-2.0829927921295166,57.14157764477307",Sat Aug 20 2016 17:00:00 GMT+0100,1000982,Artic # Artic # Artic,3,13,3,0.230769231,0,
"-2.197400499999958,57.2102792",Sat Aug 20 2016 08:00:00 GMT+0100,"-2.0829927921295166,57.14157764477307",Sat Aug 20 2016 17:00:00 GMT+0100,1000982,Artic # Artic # Artic,3,13,3,0.230769231,0,
"-2.197400499999958,57.2102792",Sat Aug 20 2016 08:00:00 GMT+0100,"-2.0829927921295166,57.14157764477307",Sat Aug 20 2016 17:00:00 GMT+0100,1000982,Artic # Artic # Artic,3,13,3,0.230769231,0,
"-2.197400499999958,57.2102792",Sat Aug 20 2016 08:00:00 GMT+0100,"-2.0829927921295166,57.14157764477307",Sat Aug 20 2016 17:00:00 GMT+0100,1000982,Artic # Artic # Artic,3,13,3,0.230769231,0,
"-2.197400499999958,57.2102792",Sat Aug 20 2016 08:00:00 GMT+0100,"-2.0829927921295166,57.14157764477307",Sat Aug 20 2016 17:00:00 GMT+0100,1000982,Artic # Artic # Artic,3,13,3,0.230769231,0,
"-2.197400499999958,57.2102792",Sat Aug 20 2016 08:00:00 GMT+0100,"-2.0829927921295166,57.14157764477307",Sat Aug 20 2016 17:00:00 GMT+0100,1000982,Artic # Artic # Artic,3,13,3,0.230769231,0,
"-2.197400499999958,57.2102792",Sat Aug 20 2016 08:00:00 GMT+0100,"-2.0829927921295166,57.14157764477307",Sat Aug 20 2016 17:00:00 GMT+0100,1000982,Artic # Artic # Artic,3,13,3,0.230769231,0,
"-2.197400499999958,57.2102792",Sat Aug 20 2016 08:00:00 GMT+0100,"-2.0829927921295166,57.14157764477307",Sat Aug 20 2016 17:00:00 GMT+0100,1000982,Artic # Artic # Artic,3,13,3,0.230769231,0,
"-2.197400499999958,57.2102792",Sat Aug 20 2016 08:00:00 GMT+0100,"-2.0829927921295166,57.14157764477307",Sat Aug 20 2016 17:00:00 GMT+0100,1000982,Artic # Artic # Artic,3,13,3,0.230769231,0,
"-2.197400499999958,57.2102792",Sat Aug 20 2016 08:00:00 GMT+0100,"-2.0829927921295166,57.14157764477307",Sat Aug 20 2016 17:00:00 GMT+0100,1000982,Artic # Artic # Artic,3,13,3,0.230769231,0,
"-2.197400499999958,57.2102792",Sat Aug 20 2016 08:00:00 GMT+0100,"-2.0829927921295166,57.14157764477307",Sat Aug 20 2016 17:00:00 GMT+0100,1000982,Artic # Artic # Artic,3,13,3,0.230769231,0,
"-2.197400499999958,57.2102792",Sat Aug 20 2016 08:00:00 GMT+0100,"-2.0829927921295166,57.14157764477307",Sat Aug 20 2016 17:00:00 GMT+0100,1000982,Artic # Artic # Artic,3,13,3,0.230769231,0,
"-2.197400499999958,57.2102792",Sat Aug 20 2016 08:00:00 GMT+0100,"-2.0829927921295166,57.14157764477307",Sat Aug 20 2016 17:00:00 GMT+0100,1000982,Artic # Artic # Artic,3,13,3,0.230769231,0,
"-2.197400499999958,57.2102792",Sat Aug 20 2016 08:00:00 GMT+0100,"-2.0829927921295166,57.14157764477307",Sat Aug 20 2016 17:00:00 GMT+0100,1000982,Artic # Artic # Artic,3,13,3,0.230769231,0,
"-2.197400499999958,57.2102792",Sat Aug 20 2016 08:00:00 GMT+0100,"-2.0829927921295166,57.14157764477307",Sat Aug 20 2016 17:00:00 GMT+0100,1000982,Artic # Artic # Artic,3,13,3,0.230769231,0,
"-2.197400499999958,57.2102792",Sat Aug 20 2016 08:00:00 GMT+0100,"-2.0829927921295166,57.14157764477307",Sat Aug 20 2016 17:00:00 GMT+0100,1000982,Artic # Artic # Artic,3,13,3,0.230769231,0,
"-2.148702700000058,57.068941",Sat Aug 20 2016 08:00:00 GMT+0100,"-2.0829927921295166,57.14157764477307",Sat Aug 20 2016 17:00:00 GMT+0100,1000976,Artic # Artic # Artic,3,46,3,0.065217391,0,
"-2.148702700000058,57.068941",Sat Aug 20 2016 08:00:00 GMT+0100,"-2.0829927921295166,57.14157764477307",Sat Aug 20 2016 17:00:00 GMT+0100,1000976,Artic # Artic # Artic,3,46,3,0.065217391,0,
"-2.148702700000058,57.068941",Sat Aug 20 2016 08:00:00 GMT+0100,"-2.0829927921295166,57.14157764477307",Sat Aug 20 2016 17:00:00 GMT+0100,1000976,Artic # Artic # Artic,3,46,3,0.065217391,0,
"-2.148702700000058,57.068941",Sat Aug 20 2016 08:00:00 GMT+0100,"-2.0829927921295166,57.14157764477307",Sat Aug 20 2016 17:00:00 GMT+0100,1000976,Artic # Artic # Artic,3,46,3,0.065217391,0,
"-2.148702700000058,57.068941",Sat Aug 20 2016 08:00:00 GMT+0100,"-2.0829927921295166,57.14157764477307",Sat Aug 20 2016 17:00:00 GMT+0100,1000976,Artic # Artic # Artic,3,46,3,0.065217391,0,
"-2.148702700000058,57.068941",Sat Aug 20 2016 08:00:00 GMT+0100,"-2.0829927921295166,57.14157764477307",Sat Aug 20 2016 17:00:00 GMT+0100,1000976,Artic # Artic # Artic,3,46,3,0.065217391,0,
"-2.148702700000058,57.068941",Sat Aug 20 2016 08:00:00 GMT+0100,"-2.0829927921295166,57.14157764477307",Sat Aug 20 2016 17:00:00 GMT+0100,1000976,Artic # Artic # Artic,3,46,3,0.065217391,0,
"-2.148702700000058,57.068941",Sat Aug 20 2016 08:00:00 GMT+0100,"-2.0829927921295166,57.14157764477307",Sat Aug 20 2016 17:00:00 GMT+0100,1000976,Artic # Artic # Artic,3,46,3,0.065217391,0,
"-2.148702700000058,57.068941",Sat Aug 20 2016 08:00:00 GMT+0100,"-2.0829927921295166,57.14157764477307",Sat Aug 20 2016 17:00:00 GMT+0100,1000976,Artic # Artic # Artic,3,46,3,0.065217391,0,
"-2.148702700000058,57.068941",Sat Aug 20 2016 08:00:00 GMT+0100,"-2.0829927921295166,57.14157764477307",Sat Aug 20 2016 17:00:00 GMT+0100,1000976,Artic # Artic # Artic,3,46,3,0.065217391,0,
"-2.148702700000058,57.068941",Sat Aug 20 2016 08:00:00 GMT+0100,"-2.0829927921295166,57.14157764477307",Sat Aug 20 2016 17:00:00 GMT+0100,1000976,Artic # Artic # Artic,3,46,3,0.065217391,0,
"-2.148702700000058,57.068941",Sat Aug 20 2016 08:00:00 GMT+0100,"-2.0829927921295166,57.14157764477307",Sat Aug 20 2016 17:00:00 GMT+0100,1000976,Artic # Artic # Artic,3,46,3,0.065217391,0,
"-2.148702700000058,57.068941",Sat Aug 20 2016 08:00:00 GMT+0100,"-2.0829927921295166,57.14157764477307",Sat Aug 20 2016 17:00:00 GMT+0100,1000976,Artic # Artic # Artic,3,46,3,0.065217391,0,
"-2.148702700000058,57.068941",Sat Aug 20 2016 08:00:00 GMT+0100,"-2.0829927921295166,57.14157764477307",Sat Aug 20 2016 17:00:00 GMT+0100,1000976,Artic # Artic # Artic,3,46,3,0.065217391,0,
"-2.148702700000058,57.068941",Sat Aug 20 2016 08:00:00 GMT+0100,"-2.0829927921295166,57.14157764477307",Sat Aug 20 2016 17:00:00 GMT+0100,1000976,Artic # Artic # Artic,3,46,3,0.065217391,0,
"-2.148702700000058,57.068941",Sat Aug 20 2016 08:00:00 GMT+0100,"-2.0829927921295166,57.14157764477307",Sat Aug 20 2016 17:00:00 GMT+0100,1000976,Artic # Artic # Artic,3,46,3,0.065217391,0,
"-2.148702700000058,57.068941",Sat Aug 20 2016 08:00:00 GMT+0100,"-2.0829927921295166,57.14157764477307",Sat Aug 20 2016 17:00:00 GMT+0100,1000976,Artic # Artic # Artic,3,46,3,0.065217391,0,
"-2.148702700000058,57.068941",Sat Aug 20 2016 08:00:00 GMT+0100,"-2.0829927921295166,57.14157764477307",Sat Aug 20 2016 17:00:00 GMT+0100,1000976,Artic # Artic # Artic,3,46,3,0.065217391,0,
"-2.148702700000058,57.068941",Sat Aug 20 2016 08:00:00 GMT+0100,"-2.0829927921295166,57.14157764477307",Sat Aug 20 2016 17:00:00 GMT+0100,1000976,Artic # Artic # Artic,3,46,3,0.065217391,0,
"-2.148702700000058,57.068941",Sat Aug 20 2016 08:00:00 GMT+0100,"-2.0829927921295166,57.14157764477307",Sat Aug 20 2016 17:00:00 GMT+0100,1000976,Artic # Artic # Artic,3,46,3,0.065217391,0,
"-2.148702700000058,57.068941",Sat Aug 20 2016 08:00:00 GMT+0100,"-2.0829927921295166,57.14157764477307",Sat Aug 20 2016 17:00:00 GMT+0100,1000976,Artic # Artic # Artic,3,46,3,0.065217391,0,
"-2.148702700000058,57.068941",Sat Aug 20 2016 08:00:00 GMT+0100,"-2.0829927921295166,57.14157764477307",Sat Aug 20 2016 17:00:00 GMT+0100,1000976,Artic # Artic # Artic,3,46,3,0.065217391,0,
"-2.148702700000058,57.068941",Sat Aug 20 2016 08:00:00 GMT+0100,"-2.0829927921295166,57.14157764477307",Sat Aug 20 2016 17:00:00 GMT+0100,1000976,Artic # Artic # Artic,3,46,3,0.065217391,0,
"-2.148702700000058,57.068941",Sat Aug 20 2016 08:00:00 GMT+0100,"-2.0829927921295166,57.14157764477307",Sat Aug 20 2016 17:00:00 GMT+0100,1000976,Artic # Artic # Artic,3,46,3,0.065217391,0,
"-2.148702700000058,57.068941",Sat Aug 20 2016 08:00:00 GMT+0100,"-2.0829927921295166,57.14157764477307",Sat Aug 20 2016 17:00:00 GMT+0100,1000976,Artic # Artic # Artic,3,46,3,0.065217391,0,
"-2.148702700000058,57.068941",Sat Aug 20 2016 08:00:00 GMT+0100,"-2.0829927921295166,57.14157764477307",Sat Aug 20 2016 17:00:00 GMT+0100,1000976,Artic # Artic # Artic,3,46,3,0.065217391,0,
"-2.148702700000058,57.068941",Sat Aug 20 2016 08:00:00 GMT+0100,"-2.0829927921295166,57.14157764477307",Sat Aug 20 2016 17:00:00 GMT+0100,1000976,Artic # Artic # Artic,3,46,3,0.065217391,0,
"-2.148702700000058,57.068941",Sat Aug 20 2016 08:00:00 GMT+0100,"-2.0829927921295166,57.14157764477307",Sat Aug 20 2016 17:00:00 GMT+0100,1000976,Artic # Artic # Artic,3,46,3,0.065217391,0,
"-2.148702700000058,57.068941",Sat Aug 20 2016 08:00:00 GMT+0100,"-2.0829927921295166,57.14157764477307",Sat Aug 20 2016 17:00:00 GMT+0100,1000976,Artic # Artic # Artic,3,46,3,0.065217391,0,
"-2.148702700000058,57.068941",Sat Aug 20 2016 08:00:00 GMT+0100,"-2.0829927921295166,57.14157764477307",Sat Aug 20 2016 17:00:00 GMT+0100,1000976,Artic # Artic # Artic,3,46,3,0.065217391,0,
